#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 3373, 11,    15.53, 5,   coast,  -11.10,  60373.00, 4159.08, 3012.31,   99.81, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.54, 5,   coast,  -11.09,  60370.00, 4159.46, 3012.69,   99.70, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    15.55, 5,   coast,  -11.09,  60362.00, 4160.48, 3013.70,   99.59, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.56, 5,   coast,  -11.09,  60351.00, 4161.87, 3015.10,   99.48, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.57, 5,   coast,  -11.09,  60339.00, 4163.39, 3016.62,   99.37, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    15.58, 5,   coast,  -11.08,  60334.00, 4164.02, 3017.25,   99.26, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    15.59, 5,   coast,  -11.08,  60327.00, 4164.91, 3018.14,   99.15, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    15.60, 5,   coast,  -11.08,  60318.00, 4166.05, 3019.28,   99.04, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.61, 5,   coast,  -11.08,  60316.00, 4166.30, 3019.53,   98.92, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.62, 5,   coast,  -11.08,  60304.00, 4167.82, 3021.05,   98.81, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    15.63, 5,   coast,  -11.07,  60294.00, 4169.09, 3022.32,   98.70, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.64, 5,   coast,  -11.07,  60286.00, 4170.10, 3023.33,   98.59, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.65, 5,   coast,  -11.07,  60282.00, 4170.61, 3023.84,   98.48, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.66, 5,   coast,  -11.07,  60271.00, 4172.01, 3025.23,   98.37, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.67, 5,   coast,  -11.07,  60264.00, 4172.89, 3026.12,   98.26, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    15.68, 5,   coast,  -11.07,  60259.00, 4173.53, 3026.75,   98.15, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.69, 5,   coast,  -11.06,  60256.00, 4173.91, 3027.13,   98.04, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.70, 5,   coast,  -11.06,  60241.00, 4175.81, 3029.04,   97.93, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.71, 5,   coast,  -11.06,  60234.00, 4176.70, 3029.92,   97.82, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.72, 5,   coast,  -11.06,  60233.00, 4176.82, 3030.05,   97.71, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.73, 5,   coast,  -11.06,  60218.00, 4178.73, 3031.95,   97.60, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    15.74, 5,   coast,  -11.06,  60211.00, 4179.62, 3032.84,   97.49, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    15.75, 5,   coast,  -11.05,  60209.00, 4179.87, 3033.09,   97.38, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.76, 5,   coast,  -11.05,  60201.00, 4180.88, 3034.11,   97.27, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.77, 5,   coast,  -11.05,  60189.00, 4182.41, 3035.63,   97.15, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    15.78, 5,   coast,  -11.05,  60189.00, 4182.41, 3035.63,   97.04, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.79, 5,   coast,  -11.05,  60172.00, 4184.56, 3037.79,   96.93, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.80, 5,   coast,  -11.05,  60162.00, 4185.83, 3039.06,   96.82, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    15.81, 5,   coast,  -11.05,  60165.00, 4185.45, 3038.68,   96.71, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.82, 5,   coast,  -11.05,  60149.00, 4187.49, 3040.71,   96.60, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    15.83, 5,   coast,  -11.04,  60148.00, 4187.61, 3040.84,   96.49, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.84, 5,   coast,  -11.04,  60140.00, 4188.63, 3041.85,   96.38, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    15.85, 5,   coast,  -11.04,  60127.00, 4190.28, 3043.50,   96.27, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    15.86, 5,   coast,  -11.04,  60116.00, 4191.68, 3044.90,   96.16, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.87, 5,   coast,  -11.04,  60112.00, 4192.18, 3045.41,   96.05, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.88, 5,   coast,  -11.04,  60105.00, 4193.07, 3046.30,   95.94, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.89, 5,   coast,  -11.04,  60106.00, 4192.95, 3046.17,   95.83, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.90, 5,   coast,  -11.04,  60092.00, 4194.73, 3047.95,   95.72, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.91, 5,   coast,  -11.04,  60084.00, 4195.74, 3048.97,   95.61, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.92, 5,   coast,  -11.04,  60076.00, 4196.76, 3049.98,   95.50, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.93, 5,   coast,  -11.03,  60068.00, 4197.78, 3051.00,   95.39, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.94, 5,   coast,  -11.03,  60058.00, 4199.05, 3052.27,   95.28, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.95, 5,   coast,  -11.03,  60053.00, 4199.68, 3052.91,   95.17, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    15.96, 5,   coast,  -11.03,  60048.00, 4200.32, 3053.54,   95.06, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.97, 5,   coast,  -11.03,  60035.00, 4201.97, 3055.20,   94.95, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.98, 5,   coast,  -11.03,  60029.00, 4202.74, 3055.96,   94.84, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    15.99, 5,   coast,  -11.03,  60022.00, 4203.63, 3056.85,   94.73, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.00, 5,   coast,  -11.03,  60013.00, 4204.77, 3058.00,   94.62, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.01, 5,   coast,  -11.03,  60009.00, 4205.28, 3058.50,   94.51, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.02, 5,   coast,  -11.03,  59996.00, 4206.93, 3060.16,   94.40, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.03, 5,   coast,  -11.03,  59988.00, 4207.95, 3061.18,   94.29, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.04, 5,   coast,  -11.02,  59981.00, 4208.84, 3062.07,   94.18, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.05, 5,   coast,  -11.02,  59982.00, 4208.71, 3061.94,   94.07, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.06, 5,   coast,  -11.02,  59970.00, 4210.24, 3063.47,   93.96, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    16.07, 5,   coast,  -11.02,  59961.00, 4211.39, 3064.61,   93.85, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.08, 5,   coast,  -11.02,  59956.00, 4212.02, 3065.25,   93.74, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.09, 5,   coast,  -11.02,  59944.00, 4213.55, 3066.78,   93.63, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.10, 5,   coast,  -11.02,  59946.00, 4213.30, 3066.52,   93.52, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.11, 5,   coast,  -11.02,  59938.00, 4214.32, 3067.54,   93.41, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.12, 5,   coast,  -11.01,  59925.00, 4215.97, 3069.20,   93.30, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.13, 5,   coast,  -11.01,  59924.00, 4216.10, 3069.32,   93.19, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.14, 5,   coast,  -11.01,  59914.00, 4217.37, 3070.60,   93.08, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.15, 5,   coast,  -11.01,  59908.00, 4218.14, 3071.36,   92.96, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.16, 5,   coast,  -11.01,  59900.00, 4219.16, 3072.38,   92.85, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.17, 5,   coast,  -11.01,  59879.00, 4221.83, 3075.06,   92.74, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    16.18, 5,   coast,  -11.01,  59877.00, 4222.09, 3075.31,   92.63, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.19, 5,   coast,  -11.00,  59883.00, 4221.32, 3074.55,   92.52, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.20, 5,   coast,  -11.00,  59873.00, 4222.60, 3075.82,   92.41, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.21, 5,   coast,  -11.00,  59862.00, 4224.00, 3077.22,   92.30, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    16.22, 5,   coast,  -11.00,  59852.00, 4225.27, 3078.50,   92.19, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.23, 5,   coast,  -11.00,  59843.00, 4226.42, 3079.65,   92.08, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.24, 5,   coast,  -10.99,  59838.00, 4227.06, 3080.28,   91.97, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.25, 5,   coast,  -10.99,  59834.00, 4227.57, 3080.79,   91.86, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.26, 5,   coast,  -10.99,  59826.00, 4228.59, 3081.82,   91.75, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.27, 5,   coast,  -10.99,  59817.00, 4229.74, 3082.96,   91.64, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.28, 5,   coast,  -10.98,  59815.00, 4229.99, 3083.22,   91.53, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    16.29, 5,   coast,  -10.98,  59801.00, 4231.78, 3085.00,   91.42, 26.0, 8.03, 7.96, 8.02
6, 3373, 11,    16.30, 5,   coast,  -10.98,  59791.00, 4233.05, 3086.28,   91.31, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.31, 5,   coast,  -10.97,  59790.00, 4233.18, 3086.41,   91.20, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.32, 5,   coast,  -10.97,  59783.00, 4234.08, 3087.30,   91.09, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.33, 5,   coast,  -10.97,  59781.00, 4234.33, 3087.56,   90.98, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.34, 5,   coast,  -10.97,  59766.00, 4236.24, 3089.47,   90.87, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    16.35, 5,   coast,  -10.96,  59763.00, 4236.63, 3089.85,   90.76, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    16.36, 5,   coast,  -10.96,  59755.00, 4237.65, 3090.87,   90.65, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.37, 5,   coast,  -10.95,  59748.00, 4238.54, 3091.77,   90.54, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.38, 5,   coast,  -10.95,  59745.00, 4238.93, 3092.15,   90.43, 26.0, 8.05, 7.99, 8.03
6, 3373, 11,    16.39, 5,   coast,  -10.95,  59735.00, 4240.20, 3093.43,   90.32, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    16.40, 5,   coast,  -10.94,  59723.00, 4241.73, 3094.96,   90.21, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.41, 5,   coast,  -10.94,  59722.00, 4241.86, 3095.09,   90.10, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.42, 5,   coast,  -10.94,  59713.00, 4243.01, 3096.24,   90.00, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.43, 5,   coast,  -10.93,  59705.00, 4244.03, 3097.26,   89.89, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.44, 5,   coast,  -10.93,  59693.00, 4245.57, 3098.79,   89.78, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.45, 5,   coast,  -10.92,  59687.00, 4246.33, 3099.56,   89.67, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.46, 5,   coast,  -10.92,  59687.00, 4246.33, 3099.56,   89.56, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    16.47, 5,   coast,  -10.92,  59670.00, 4248.51, 3101.73,   89.45, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.48, 5,   coast,  -10.91,  59670.00, 4248.51, 3101.73,   89.34, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.49, 5,   coast,  -10.91,  59669.00, 4248.63, 3101.86,   89.23, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.50, 5,   coast,  -10.90,  59650.00, 4251.06, 3104.29,   89.12, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    16.51, 5,   coast,  -10.90,  59641.00, 4252.21, 3105.44,   89.01, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    16.52, 5,   coast,  -10.89,  59636.00, 4252.85, 3106.08,   88.90, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    16.53, 5,   coast,  -10.89,  59628.00, 4253.88, 3107.10,   88.79, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.54, 5,   coast,  -10.88,  59624.00, 4254.39, 3107.61,   88.68, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    16.55, 5,   coast,  -10.88,  59620.00, 4254.90, 3108.12,   88.57, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    16.56, 5,   coast,  -10.87,  59614.00, 4255.67, 3108.89,   88.47, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.57, 5,   coast,  -10.87,  59600.00, 4257.46, 3110.68,   88.36, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.58, 5,   coast,  -10.86,  59594.00, 4258.22, 3111.45,   88.25, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.59, 5,   coast,  -10.86,  59590.00, 4258.74, 3111.96,   88.14, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.60, 5,   coast,  -10.85,  59581.00, 4259.89, 3113.11,   88.03, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.61, 5,   coast,  -10.85,  59578.00, 4260.27, 3113.50,   87.92, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    16.62, 5,   coast,  -10.84,  59564.00, 4262.06, 3115.29,   87.81, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.63, 5,   coast,  -10.84,  59563.00, 4262.19, 3115.42,   87.70, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.64, 5,   coast,  -10.83,  59559.00, 4262.70, 3115.93,   87.60, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.65, 5,   coast,  -10.83,  59547.00, 4264.24, 3117.46,   87.49, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.66, 5,   coast,  -10.82,  59545.00, 4264.50, 3117.72,   87.38, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.67, 5,   coast,  -10.82,  59530.00, 4266.42, 3119.64,   87.27, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.68, 5,   coast,  -10.81,  59529.00, 4266.54, 3119.77,   87.16, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.69, 5,   coast,  -10.81,  59513.00, 4268.59, 3121.82,   87.05, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.70, 5,   coast,  -10.80,  59515.00, 4268.34, 3121.56,   86.95, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.71, 5,   coast,  -10.80,  59501.00, 4270.13, 3123.36,   86.84, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.72, 5,   coast,  -10.79,  59501.00, 4270.13, 3123.36,   86.73, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    16.73, 5,   coast,  -10.79,  59493.00, 4271.15, 3124.38,   86.62, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    16.74, 5,   coast,  -10.78,  59498.00, 4270.51, 3123.74,   86.51, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    16.75, 5,   coast,  -10.78,  59485.00, 4272.18, 3125.41,   86.41, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.76, 5,   coast,  -10.77,  59477.00, 4273.20, 3126.43,   86.30, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.77, 5,   coast,  -10.77,  59473.00, 4273.72, 3126.94,   86.19, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.78, 5,   coast,  -10.76,  59460.00, 4275.38, 3128.61,   86.08, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.79, 5,   coast,  -10.75,  59461.00, 4275.26, 3128.48,   85.98, 26.0, 8.06, 7.96, 8.02
6, 3373, 11,    16.80, 5,   coast,  -10.75,  59450.00, 4276.67, 3129.89,   85.87, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.81, 5,   coast,  -10.74,  59441.00, 4277.82, 3131.04,   85.76, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.82, 5,   coast,  -10.74,  59431.00, 4279.10, 3132.33,   85.65, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.83, 5,   coast,  -10.73,  59427.00, 4279.61, 3132.84,   85.55, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    16.84, 5,   coast,  -10.73,  59423.00, 4280.13, 3133.35,   85.44, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.85, 5,   coast,  -10.72,  59416.00, 4281.02, 3134.25,   85.33, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    16.86, 5,   coast,  -10.72,  59412.00, 4281.54, 3134.76,   85.23, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.87, 5,   coast,  -10.71,  59404.00, 4282.56, 3135.79,   85.12, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    16.88, 5,   coast,  -10.71,  59392.00, 4284.10, 3137.33,   85.01, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    16.89, 5,   coast,  -10.70,  59394.00, 4283.85, 3137.07,   84.90, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.90, 5,   coast,  -10.70,  59382.00, 4285.39, 3138.61,   84.80, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.91, 5,   coast,  -10.69,  59378.00, 4285.90, 3139.13,   84.69, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.92, 5,   coast,  -10.68,  59373.00, 4286.54, 3139.77,   84.58, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    16.93, 5,   coast,  -10.68,  59358.00, 4288.47, 3141.69,   84.48, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    16.94, 5,   coast,  -10.67,  59357.00, 4288.59, 3141.82,   84.37, 26.0, 8.06, 7.96, 8.05
6, 3373, 11,    16.95, 5,   coast,  -10.67,  59352.00, 4289.24, 3142.46,   84.26, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    16.96, 5,   coast,  -10.66,  59350.00, 4289.49, 3142.72,   84.16, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.97, 5,   coast,  -10.66,  59343.00, 4290.39, 3143.62,   84.05, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    16.98, 5,   coast,  -10.65,  59332.00, 4291.80, 3145.03,   83.94, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    16.99, 5,   coast,  -10.65,  59327.00, 4292.45, 3145.67,   83.84, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.00, 5,   coast,  -10.64,  59318.00, 4293.60, 3146.83,   83.73, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.01, 5,   coast,  -10.64,  59319.00, 4293.47, 3146.70,   83.62, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.02, 5,   coast,  -10.63,  59312.00, 4294.37, 3147.60,   83.52, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.03, 5,   coast,  -10.63,  59298.00, 4296.17, 3149.40,   83.41, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.04, 5,   coast,  -10.62,  59289.00, 4297.33, 3150.55,   83.30, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.05, 5,   coast,  -10.61,  59289.00, 4297.33, 3150.55,   83.20, 26.0, 8.06, 7.96, 8.03
6, 3373, 11,    17.06, 5,   coast,  -10.61,  59276.00, 4299.00, 3152.22,   83.09, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.07, 5,   coast,  -10.60,  59281.00, 4298.35, 3151.58,   82.99, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.08, 5,   coast,  -10.60,  59264.00, 4300.54, 3153.76,   82.88, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.09, 5,   coast,  -10.59,  59262.00, 4300.80, 3154.02,   82.77, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.10, 5,   coast,  -10.59,  59259.00, 4301.18, 3154.41,   82.67, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.11, 5,   coast,  -10.58,  59241.00, 4303.50, 3156.72,   82.56, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    17.12, 5,   coast,  -10.57,  59241.00, 4303.50, 3156.72,   82.46, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.13, 5,   coast,  -10.57,  59237.00, 4304.01, 3157.23,   82.35, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.14, 5,   coast,  -10.56,  59232.00, 4304.65, 3157.88,   82.25, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.15, 5,   coast,  -10.56,  59228.00, 4305.17, 3158.39,   82.14, 26.0, 8.06, 7.97, 8.02
6, 3373, 11,    17.16, 5,   coast,  -10.55,  59208.00, 4307.74, 3160.96,   82.03, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.17, 5,   coast,  -10.55,  59210.00, 4307.48, 3160.71,   81.93, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.18, 5,   coast,  -10.54,  59204.00, 4308.25, 3161.48,   81.82, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.19, 5,   coast,  -10.53,  59205.00, 4308.12, 3161.35,   81.72, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.20, 5,   coast,  -10.53,  59192.00, 4309.80, 3163.02,   81.61, 26.0, 8.05, 7.97, 8.02
6, 3373, 11,    17.21, 5,   coast,  -10.52,  59177.00, 4311.73, 3164.95,   81.51, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.22, 5,   coast,  -10.52,  59169.00, 4312.76, 3165.98,   81.40, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.23, 5,   coast,  -10.51,  59165.00, 4313.27, 3166.50,   81.30, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.24, 5,   coast,  -10.50,  59164.00, 4313.40, 3166.62,   81.19, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.25, 5,   coast,  -10.50,  59152.00, 4314.94, 3168.17,   81.08, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.26, 5,   coast,  -10.49,  59151.00, 4315.07, 3168.30,   80.98, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.27, 5,   coast,  -10.49,  59149.00, 4315.33, 3168.56,   80.87, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    17.28, 5,   coast,  -10.48,  59138.00, 4316.75, 3169.97,   80.77, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.29, 5,   coast,  -10.47,  59128.00, 4318.03, 3171.26,   80.66, 26.0, 8.05, 7.96, 8.02
6, 3373, 11,    17.30, 5,   coast,  -10.47,  59124.00, 4318.55, 3171.77,   80.56, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.31, 5,   coast,  -10.46,  59120.00, 4319.06, 3172.29,   80.45, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.32, 5,   coast,  -10.46,  59105.00, 4320.99, 3174.22,   80.35, 26.0, 8.05, 7.96, 8.03
6, 3373, 11,    17.33, 5,   coast,  -10.45,  59108.00, 4320.61, 3173.83,   80.24, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.34, 5,   coast,  -10.44,  59104.00, 4321.12, 3174.35,   80.14, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.35, 5,   coast,  -10.44,  59102.00, 4321.38, 3174.61,   80.04, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.36, 5,   coast,  -10.43,  59086.00, 4323.44, 3176.67,   79.93, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.37, 5,   coast,  -10.43,  59085.00, 4323.57, 3176.80,   79.83, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.38, 5,   coast,  -10.42,  59075.00, 4324.86, 3178.09,   79.72, 26.0, 8.05, 7.97, 8.05
6, 3373, 11,    17.39, 5,   coast,  -10.41,  59070.00, 4325.50, 3178.73,   79.62, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.40, 5,   coast,  -10.41,  59060.00, 4326.79, 3180.02,   79.52, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.41, 5,   coast,  -10.40,  59064.00, 4326.28, 3179.50,   79.41, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.42, 5,   coast,  -10.40,  59052.00, 4327.82, 3181.05,   79.31, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.43, 5,   coast,  -10.39,  59044.00, 4328.85, 3182.08,   79.20, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.44, 5,   coast,  -10.39,  59051.00, 4327.95, 3181.18,   79.10, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.45, 5,   coast,  -10.38,  59037.00, 4329.76, 3182.98,   79.00, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.46, 5,   coast,  -10.38,  59026.00, 4331.18, 3184.40,   78.89, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.47, 5,   coast,  -10.37,  59026.00, 4331.18, 3184.40,   78.79, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.48, 5,   coast,  -10.36,  59012.00, 4332.98, 3186.21,   78.69, 26.0, 8.06, 7.97, 8.03
6, 3373, 11,    17.49, 5,   coast,  -10.36,  59011.00, 4333.11, 3186.33,   78.58, 26.0, 8.05, 7.96, 8.05
6, 3373, 11,    17.50, 5,   coast,  -10.35,  59007.00, 4333.63, 3186.85,   78.48, 26.0, 8.05, 7.97, 8.03
6, 3373, 11,    17.51, 5,   coast,  -10.35,  58995.00, 4335.17, 3188.40,   78.38, 26.0, 8.05, 7.97, 8.03
