Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
1303922,25.14,881.40,1160.56,0.12,-10.05,0.00,-8.51,-17.35,3.10,-0.01,-0.01,0.00,1.92,12.97,-2.88,0,2188
1304522,25.14,881.42,1160.43,0.06,-10.00,-0.03,-8.51,-17.36,3.11,-0.01,-0.00,0.01,0.96,12.97,-2.40,0,2189
1305121,25.14,881.42,1160.37,0.20,-9.96,0.02,-8.52,-17.37,3.11,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2190
1305720,25.14,881.43,1160.31,0.07,-10.02,-0.08,-8.52,-17.38,3.11,-0.00,-0.01,0.00,1.92,12.97,-3.36,1,2191
1306320,25.14,881.43,1160.25,0.11,-10.03,-0.03,-8.52,-17.39,3.11,-0.01,-0.01,-0.00,1.44,12.49,-2.40,0,2192
1306924,25.14,881.43,1160.31,0.07,-10.07,-0.08,-8.53,-17.40,3.11,-0.01,-0.01,0.00,1.44,13.45,-3.36,0,2193
1307524,25.14,881.44,1160.24,0.11,-10.04,-0.06,-8.54,-17.40,3.11,-0.01,-0.01,-0.00,0.96,12.49,-3.36,0,2194
1308128,25.14,881.43,1160.27,0.10,-10.06,-0.02,-8.54,-17.41,3.11,-0.00,-0.01,0.00,0.96,12.49,-2.88,0,2195
1308728,25.14,881.43,1160.30,0.03,-9.99,-0.07,-8.55,-17.42,3.11,-0.01,-0.01,0.00,1.44,12.49,-2.88,1,2196
1309327,25.14,881.42,1160.42,0.11,-10.06,0.01,-8.56,-17.43,3.11,-0.01,-0.01,0.00,0.96,13.45,-2.88,0,2197
1309926,25.14,881.39,1160.67,0.03,-10.02,-0.06,-8.56,-17.44,3.12,0.00,-0.01,0.00,1.44,12.97,-3.36,0,2198
1310526,25.14,881.38,1160.72,0.15,-10.04,-0.08,-8.56,-17.45,3.12,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,2199
1311130,25.14,881.38,1160.74,0.07,-10.05,-0.03,-8.56,-17.46,3.12,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,2200
1311730,25.14,881.38,1160.72,0.07,-10.02,0.01,-8.57,-17.47,3.12,-0.01,-0.01,0.00,1.44,12.49,-2.40,1,2201
1312329,25.14,881.39,1160.62,0.14,-9.98,0.04,-8.58,-17.47,3.13,-0.01,-0.00,0.01,1.44,12.97,-2.88,0,2202
1312929,25.15,881.38,1160.73,0.13,-10.08,-0.00,-8.59,-17.48,3.13,-0.01,-0.01,0.00,1.92,12.97,-2.88,1,2203
1313528,25.15,881.40,1160.61,0.10,-10.05,-0.07,-8.59,-17.49,3.13,-0.01,-0.01,0.00,0.96,12.97,-3.36,0,2204
1314128,25.15,881.41,1160.48,0.11,-10.07,-0.04,-8.59,-17.50,3.14,-0.00,-0.01,0.00,0.96,12.49,-2.88,0,2205
1314728,25.15,881.42,1160.42,0.12,-10.04,-0.03,-8.60,-17.50,3.14,-0.01,-0.01,0.00,1.92,12.97,-2.88,1,2206
1315327,25.15,881.43,1160.30,0.15,-10.02,-0.03,-8.61,-17.51,3.14,-0.01,-0.01,-0.00,1.44,12.97,-2.40,0,2207
1315932,25.15,881.42,1160.41,0.04,-10.03,-0.03,-8.61,-17.52,3.14,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,2208
1316531,25.15,881.42,1160.38,0.11,-10.03,-0.03,-8.61,-17.54,3.14,-0.00,-0.02,0.00,1.44,13.45,-2.40,0,2209
1317131,25.15,881.43,1160.27,0.00,-9.99,-0.06,-8.62,-17.55,3.14,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,2210
1317730,25.15,881.43,1160.26,0.08,-10.01,-0.09,-8.62,-17.56,3.15,-0.00,-0.01,0.00,0.96,13.45,-2.40,0,2211
1318329,25.16,881.42,1160.36,0.07,-10.06,0.00,-8.62,-17.56,3.15,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,2212
1318938,25.16,881.42,1160.39,0.10,-10.08,-0.01,-8.63,-17.57,3.14,-0.01,-0.01,-0.00,1.44,12.49,-2.40,0,2213
1319542,25.16,881.42,1160.35,0.09,-10.04,-0.07,-8.64,-17.58,3.14,-0.01,-0.01,0.00,1.44,12.97,-2.88,1,2214
1320142,25.16,881.43,1160.31,0.06,-10.00,-0.06,-8.65,-17.59,3.15,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,2215
1320742,25.16,881.44,1160.24,0.19,-10.03,-0.04,-8.65,-17.59,3.15,-0.01,-0.00,0.00,1.44,13.45,-2.88,0,2216
1321342,25.17,881.44,1160.21,0.14,-10.04,-0.03,-8.66,-17.60,3.15,-0.01,-0.01,0.00,0.48,12.97,-2.40,0,2217
1321942,25.17,881.43,1160.30,0.15,-10.01,-0.05,-8.67,-17.61,3.14,-0.01,-0.01,-0.00,1.92,12.97,-2.88,1,2218
1322547,25.17,881.43,1160.27,0.14,-10.06,-0.03,-8.68,-17.62,3.14,-0.01,-0.01,-0.00,0.96,12.49,-2.88,2,2219
1323151,25.17,881.44,1160.18,0.08,-10.05,-0.09,-8.69,-17.64,3.15,-0.01,-0.02,0.00,1.44,12.97,-2.88,0,2220
1323751,25.17,881.44,1160.21,0.20,-10.07,-0.04,-8.69,-17.64,3.15,-0.00,-0.01,0.01,1.44,12.49,-2.88,1,2221
1324351,25.17,881.45,1160.14,0.15,-10.02,-0.10,-8.70,-17.64,3.15,-0.00,-0.00,0.00,1.44,12.97,-2.88,2,2222
1324951,25.18,881.44,1160.20,0.10,-9.99,-0.08,-8.70,-17.65,3.15,-0.00,-0.01,0.00,1.44,13.45,-2.88,0,2223
1325551,25.17,881.45,1160.08,0.09,-10.05,-0.03,-8.70,-17.66,3.16,-0.00,-0.01,0.00,0.96,13.45,-2.88,1,2224
1326150,25.18,881.47,1159.96,0.10,-10.07,-0.02,-8.70,-17.67,3.15,0.00,-0.01,-0.00,0.96,13.45,-2.88,0,2225
1326750,25.18,881.47,1159.96,0.19,-10.09,-0.04,-8.71,-17.68,3.16,-0.01,-0.01,0.01,0.96,12.97,-2.40,0,2226
1327350,25.18,881.48,1159.86,0.08,-10.04,-0.06,-8.71,-17.69,3.17,-0.01,-0.01,0.00,0.96,12.97,-2.40,1,2227
1327950,25.18,881.47,1159.88,0.18,-10.03,-0.07,-8.72,-17.71,3.17,-0.01,-0.01,0.01,1.44,12.97,-2.88,0,2228
1328549,25.18,881.48,1159.79,0.14,-10.04,-0.11,-8.73,-17.72,3.17,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,2229
1329149,25.18,881.49,1159.75,0.08,-10.03,-0.03,-8.73,-17.72,3.18,-0.00,-0.00,0.00,0.96,13.45,-2.88,0,2230
1329749,25.18,881.49,1159.73,0.08,-10.03,-0.01,-8.73,-17.73,3.18,-0.00,-0.01,0.00,1.44,13.45,-3.36,0,2231
1330348,25.18,881.48,1159.87,0.09,-10.02,-0.07,-8.74,-17.74,3.18,-0.01,-0.01,0.00,1.44,12.49,-2.88,0,2232
1330948,25.18,881.46,1160.04,0.14,-10.04,-0.10,-8.74,-17.74,3.19,-0.01,-0.01,0.00,1.92,12.49,-2.88,1,2233
1331548,25.18,881.46,1160.05,-0.01,-10.04,-0.05,-8.75,-17.74,3.19,-0.00,-0.00,-0.00,0.96,12.97,-2.88,0,2234
1332153,25.18,881.46,1160.01,0.15,-10.03,-0.01,-8.75,-17.75,3.19,0.00,-0.01,-0.00,1.44,12.49,-1.92,0,2235
1332753,25.18,881.44,1160.20,0.11,-10.04,0.00,-8.75,-17.76,3.19,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2236
1333353,25.18,881.45,1160.08,0.03,-10.00,-0.08,-8.76,-17.77,3.19,-0.00,-0.01,0.00,1.44,12.97,-2.40,1,2237
1333953,25.18,881.44,1160.18,0.01,-10.02,0.00,-8.76,-17.78,3.19,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,2238
1334553,25.18,881.44,1160.24,0.11,-10.06,-0.07,-8.77,-17.80,3.19,-0.01,-0.02,-0.00,1.44,12.97,-2.40,0,2239
1335157,25.18,881.43,1160.28,0.10,-10.06,-0.07,-8.77,-17.80,3.19,-0.00,-0.01,-0.00,0.96,13.45,-2.88,0,2240
1335762,25.17,881.43,1160.26,0.11,-10.05,-0.01,-8.78,-17.82,3.19,-0.01,-0.02,0.01,1.44,12.97,-3.36,0,2241
1336362,25.17,881.44,1160.20,0.23,-10.01,-0.04,-8.78,-17.82,3.19,-0.00,-0.00,-0.00,0.96,13.45,-1.92,0,2242
1336967,25.18,881.44,1160.25,0.02,-10.03,0.01,-8.78,-17.82,3.20,0.00,0.01,0.01,0.96,12.97,-2.40,0,2243
1337567,25.17,881.45,1160.15,0.12,-10.06,-0.03,-8.79,-17.83,3.20,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,2244
1338166,25.17,881.45,1160.15,0.17,-10.05,-0.04,-8.79,-17.82,3.20,0.00,0.01,0.00,1.44,12.01,-2.88,0,2245
1338766,25.17,881.41,1160.45,0.20,-10.03,0.02,-8.79,-17.82,3.20,-0.00,-0.00,-0.00,0.96,12.97,-3.36,0,2246
1339366,25.17,881.42,1160.39,0.05,-10.02,-0.11,-8.79,-17.84,3.20,-0.01,-0.02,-0.00,1.44,12.97,-2.40,0,2247
1339970,25.18,881.39,1160.63,0.06,-10.05,0.06,-8.79,-17.84,3.20,-0.00,-0.00,0.00,1.44,12.97,-2.88,1,2248
1340570,25.18,881.40,1160.59,0.13,-10.09,-0.03,-8.80,-17.86,3.21,-0.01,-0.02,0.00,1.44,13.45,-3.36,0,2249
1341170,25.18,881.39,1160.70,0.19,-10.03,-0.07,-8.80,-17.86,3.21,-0.00,-0.01,0.00,1.44,12.49,-2.40,1,2250
1341770,25.18,881.37,1160.88,0.10,-10.09,0.11,-8.81,-17.87,3.21,-0.01,-0.00,0.00,1.44,12.49,-2.88,2,2251
1342370,25.18,881.38,1160.80,0.06,-10.08,-0.19,-8.82,-17.86,3.21,-0.01,0.00,-0.00,1.44,12.97,-2.40,0,2252
1342969,25.19,881.39,1160.71,0.23,-10.03,-0.03,-8.82,-17.87,3.21,-0.00,-0.01,-0.00,0.96,12.49,-3.36,0,2253
1343574,25.19,881.41,1160.47,0.15,-10.07,-0.07,-8.83,-17.88,3.20,-0.01,-0.01,-0.00,1.44,12.97,-2.88,0,2254
1344179,25.19,881.43,1160.30,0.06,-10.04,-0.03,-8.84,-17.88,3.20,-0.01,0.00,0.00,0.96,12.97,-2.88,0,2255
1344778,25.19,881.44,1160.20,0.03,-9.99,-0.15,-8.84,-17.89,3.20,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,2256
1345378,25.20,881.46,1160.05,0.18,-10.04,-0.06,-8.85,-17.90,3.20,-0.01,-0.01,0.00,0.96,12.49,-2.88,0,2257
1345978,25.20,881.44,1160.16,0.10,-10.04,0.03,-8.86,-17.90,3.21,-0.01,-0.00,0.00,1.44,12.97,-3.36,0,2258
1346578,25.20,881.46,1160.04,-0.03,-10.08,-0.05,-8.86,-17.90,3.21,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,2259
1347182,25.20,881.46,1160.00,0.14,-10.07,-0.03,-8.86,-17.91,3.21,-0.00,-0.00,-0.00,1.44,12.97,-2.40,0,2260
1347787,25.20,881.45,1160.14,0.09,-10.02,-0.10,-8.86,-17.91,3.22,0.00,-0.01,0.01,1.44,12.49,-2.40,0,2261
1348387,25.20,881.46,1159.97,0.09,-10.06,0.02,-8.87,-17.91,3.22,-0.00,0.00,0.01,0.96,12.97,-2.88,0,2262
1348986,25.20,881.48,1159.83,0.14,-10.06,-0.01,-8.87,-17.92,3.22,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,2263
1349585,25.20,881.49,1159.74,0.11,-10.09,-0.10,-8.88,-17.93,3.22,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,2264
1350185,25.20,881.49,1159.71,0.01,-10.04,-0.13,-8.88,-17.94,3.22,0.00,-0.01,-0.00,0.96,12.97,-3.36,1,2265
1350785,25.20,881.47,1159.95,-0.03,-10.02,-0.17,-8.88,-17.94,3.22,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,2266
1351390,25.20,881.48,1159.86,0.02,-10.04,-0.11,-8.88,-17.95,3.23,-0.00,-0.01,0.00,0.96,12.97,-2.40,1,2267
1351990,25.21,881.48,1159.86,-0.00,-10.01,-0.01,-8.88,-17.96,3.23,0.00,-0.01,0.01,0.96,12.97,-1.92,2,2268
1352590,25.20,881.48,1159.85,0.11,-10.07,0.05,-8.88,-17.96,3.24,0.00,-0.00,0.00,1.44,12.97,-2.88,3,2269
1353189,25.21,881.50,1159.67,0.03,-10.07,-0.02,-8.88,-17.96,3.24,-0.01,0.00,-0.00,1.92,12.97,-2.40,0,2270
1353789,25.21,881.47,1159.87,0.16,-10.03,0.16,-8.90,-17.97,3.24,-0.01,-0.01,0.00,0.96,12.97,-3.36,1,2271
1354388,25.21,881.48,1159.84,0.18,-9.99,-0.03,-8.90,-17.98,3.24,-0.01,-0.01,0.00,1.44,13.45,-2.40,0,2272
1354988,25.21,881.48,1159.80,0.14,-10.04,-0.16,-8.91,-18.00,3.24,-0.01,-0.02,0.00,1.92,12.49,-2.88,1,2273
1355588,25.21,881.48,1159.78,-0.15,-10.10,0.00,-8.92,-18.00,3.24,-0.00,-0.00,0.01,0.96,12.49,-2.88,0,2274
1356187,25.21,881.48,1159.83,0.02,-10.11,-0.12,-8.92,-18.02,3.25,0.00,-0.02,0.00,0.96,12.97,-1.92,0,2275
1356787,25.21,881.48,1159.83,0.30,-10.02,0.00,-8.91,-18.04,3.25,0.00,-0.02,0.00,1.44,13.45,-3.36,1,2276
1357386,25.21,881.50,1159.61,0.11,-10.04,0.13,-8.92,-18.05,3.25,-0.00,-0.01,0.00,0.96,12.97,-2.40,0,2277
1357986,25.21,881.50,1159.60,0.29,-10.00,0.06,-8.93,-18.06,3.25,-0.01,-0.00,0.00,0.96,12.97,-2.40,1,2278
1358585,25.21,881.51,1159.58,0.00,-9.98,0.03,-8.93,-18.07,3.25,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,2279
1359185,25.22,881.50,1159.66,0.08,-10.03,-0.11,-8.93,-18.09,3.24,-0.00,-0.02,-0.00,0.96,12.97,-2.88,1,2280
1359790,25.22,881.48,1159.79,0.10,-10.05,-0.02,-8.94,-18.08,3.25,-0.01,0.00,0.00,0.96,12.97,-2.88,0,2281
1360389,25.22,881.50,1159.67,0.07,-10.02,-0.09,-8.94,-18.10,3.25,-0.00,-0.02,0.00,0.96,12.97,-2.88,1,2282
1360989,25.22,881.49,1159.73,0.11,-9.98,-0.07,-8.94,-18.11,3.24,-0.01,-0.01,-0.00,1.44,12.97,-1.92,0,2283
1361589,25.22,881.49,1159.70,0.08,-10.05,-0.02,-8.95,-18.11,3.25,-0.00,0.00,0.00,0.96,12.97,-2.88,1,2284
1362188,25.22,881.49,1159.73,0.11,-10.06,-0.03,-8.96,-18.12,3.25,-0.01,-0.01,0.00,1.92,12.49,-1.92,0,2285
1362788,25.22,881.48,1159.80,0.22,-10.01,0.04,-8.96,-18.12,3.25,-0.00,-0.01,0.01,1.44,13.45,-3.36,1,2286
1363388,25.22,881.49,1159.76,0.15,-9.99,0.09,-8.96,-18.13,3.25,-0.00,-0.01,-0.00,0.96,12.49,-2.40,0,2287
1363987,25.23,881.50,1159.64,0.06,-9.98,0.00,-8.97,-18.15,3.25,-0.00,-0.01,-0.00,1.92,12.97,-2.88,0,2288
1364587,25.23,881.51,1159.59,0.11,-10.07,-0.03,-8.97,-18.14,3.25,-0.00,0.01,-0.00,0.96,12.97,-3.36,1,2289
1365187,25.23,881.52,1159.44,0.11,-10.04,0.02,-8.98,-18.16,3.25,-0.01,-0.02,0.00,0.96,12.49,-2.40,0,2290
1365786,25.23,881.51,1159.54,0.17,-10.05,0.04,-8.98,-18.16,3.25,-0.01,0.00,-0.00,1.44,12.97,-3.36,0,2291
1366386,25.23,881.51,1159.59,0.12,-10.05,-0.06,-8.99,-18.18,3.26,-0.01,-0.02,0.00,0.96,12.97,-2.88,0,2292
1366986,25.23,881.50,1159.67,0.07,-10.05,0.16,-8.99,-18.18,3.25,-0.01,-0.01,-0.00,0.96,12.49,-2.88,0,2293
1367585,25.23,881.49,1159.73,0.15,-9.98,0.09,-9.00,-18.19,3.25,-0.00,-0.01,0.00,1.44,12.49,-3.36,1,2294
1368185,25.23,881.50,1159.68,0.02,-10.01,-0.11,-9.01,-18.20,3.25,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,2295
1368784,25.23,881.48,1159.87,0.07,-10.07,0.09,-9.01,-18.22,3.26,-0.00,-0.02,0.00,1.44,12.49,-2.40,0,2296
1369384,25.23,881.48,1159.83,0.29,-10.01,0.07,-9.01,-18.22,3.26,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,2297
1369984,25.23,881.48,1159.82,-0.05,-10.08,0.01,-9.01,-18.24,3.26,0.00,-0.01,0.00,0.96,12.97,-2.88,1,2298
1370584,25.23,881.49,1159.69,0.01,-10.05,-0.11,-9.02,-18.26,3.27,-0.00,-0.02,0.00,1.44,12.49,-2.88,0,2299
1371183,25.24,881.48,1159.83,0.06,-10.05,-0.11,-9.02,-18.26,3.26,-0.00,-0.00,-0.00,1.44,12.97,-2.40,0,2300
1371788,25.24,881.46,1159.98,0.07,-10.02,-0.05,-9.03,-18.27,3.26,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,2301
1372393,25.24,881.46,1160.00,-0.11,-10.11,-0.14,-9.03,-18.27,3.27,-0.00,0.00,0.01,0.96,12.97,-3.36,1,2302
1372992,25.24,881.46,1160.02,-0.07,-10.11,-0.19,-9.04,-18.25,3.27,-0.01,0.02,0.00,0.48,12.97,-3.36,0,2303
1373592,25.24,881.47,1159.96,-0.03,-10.03,-0.14,-9.04,-18.26,3.28,-0.00,-0.01,0.01,1.44,13.45,-2.40,0,2304
1374197,25.24,881.48,1159.82,0.30,-10.01,0.02,-9.05,-18.27,3.28,-0.01,-0.00,0.00,1.44,12.49,-2.88,0,2305
1374797,25.24,881.48,1159.84,0.11,-10.06,0.06,-9.06,-18.29,3.28,-0.01,-0.03,0.00,0.96,12.97,-2.88,1,2306
1375396,25.24,881.48,1159.83,-0.00,-10.02,0.11,-9.06,-18.33,3.27,-0.00,-0.04,-0.00,1.44,12.97,-3.36,0,2307
1376001,25.24,881.48,1159.81,0.23,-9.95,0.06,-9.07,-18.33,3.28,-0.01,0.00,0.00,1.44,12.97,-3.36,0,2308
1376600,25.24,881.50,1159.68,-0.10,-10.00,-0.00,-9.07,-18.34,3.27,-0.00,-0.01,-0.00,0.96,13.45,-2.88,0,2309
1377205,25.24,881.50,1159.65,0.05,-10.03,-0.15,-9.08,-18.35,3.28,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,2310
1377805,25.24,881.48,1159.85,0.05,-10.04,-0.13,-9.08,-18.35,3.28,-0.01,-0.00,-0.00,1.44,12.97,-2.88,0,2311
1378409,25.24,881.50,1159.66,-0.07,-10.09,-0.12,-9.08,-18.35,3.28,0.00,-0.00,0.00,1.44,13.45,-2.40,0,2312
1379009,25.24,881.51,1159.55,0.05,-10.06,-0.10,-9.09,-18.36,3.28,-0.01,-0.00,0.00,1.92,12.97,-2.88,0,2313
1379608,25.24,881.51,1159.58,0.03,-10.08,-0.01,-9.09,-18.38,3.28,-0.00,-0.02,-0.00,1.44,12.97,-2.88,0,2314
1380213,25.25,881.51,1159.56,0.15,-10.02,0.06,-9.09,-18.39,3.28,-0.00,-0.01,0.01,0.96,12.97,-2.40,1,2315
1380813,25.24,881.50,1159.68,0.13,-10.08,-0.07,-9.10,-18.40,3.28,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2316
1381413,25.25,881.51,1159.59,0.11,-10.08,0.02,-9.10,-18.40,3.29,-0.00,-0.00,0.00,0.96,12.97,-2.88,0,2317
1382012,25.25,881.50,1159.65,0.06,-10.08,-0.17,-9.10,-18.42,3.29,0.00,-0.01,0.00,1.92,12.49,-2.40,0,2318
1382612,25.25,881.51,1159.59,0.17,-9.98,-0.01,-9.11,-18.43,3.29,-0.00,-0.01,-0.00,0.96,12.97,-2.88,0,2319
1383212,25.25,881.51,1159.53,0.01,-10.03,0.06,-9.11,-18.43,3.29,-0.01,0.00,0.00,0.96,12.97,-2.88,0,2320
1383811,25.25,881.50,1159.62,-0.07,-10.01,0.04,-9.12,-18.43,3.29,-0.01,-0.00,0.00,0.96,13.45,-3.36,0,2321
1384411,25.25,881.50,1159.60,-0.07,-10.07,-0.14,-9.12,-18.45,3.30,-0.00,-0.02,0.01,1.44,12.97,-3.36,1,2322
1385016,25.26,881.49,1159.71,0.14,-10.00,0.04,-9.13,-18.45,3.30,-0.01,-0.00,-0.00,1.44,12.97,-3.84,2,2323
1385616,25.25,881.50,1159.66,0.20,-10.02,0.10,-9.14,-18.46,3.30,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,2324
1386215,25.26,881.50,1159.66,0.27,-10.05,0.08,-9.14,-18.48,3.29,-0.00,-0.02,-0.01,1.92,12.49,-2.40,0,2325
1386815,25.26,881.47,1159.91,0.21,-10.02,-0.02,-9.15,-18.50,3.29,-0.01,-0.02,0.00,1.44,12.97,-2.40,0,2326
1387414,25.26,881.47,1159.96,-0.02,-10.08,0.02,-9.15,-18.49,3.30,-0.00,0.01,0.01,1.44,12.97,-2.40,1,2327
1388014,25.26,881.47,1159.89,0.12,-10.06,-0.08,-9.16,-18.52,3.30,-0.01,-0.03,0.00,1.44,12.97,-3.36,0,2328
1388614,25.26,881.47,1159.92,0.23,-10.05,0.05,-9.17,-18.52,3.31,-0.01,0.00,0.00,1.92,12.49,-2.88,0,2329
1389214,25.26,881.46,1159.97,0.20,-10.07,-0.11,-9.17,-18.54,3.30,-0.00,-0.02,-0.00,1.44,12.97,-2.88,1,2330
1389819,25.26,881.45,1160.13,-0.02,-10.03,-0.11,-9.18,-18.54,3.30,-0.00,-0.00,0.00,1.44,12.97,-3.36,2,2331
1390424,25.26,881.46,1160.05,-0.12,-10.08,-0.11,-9.18,-18.54,3.31,-0.00,0.01,0.01,0.96,12.97,-2.88,3,2332
1391023,25.26,881.46,1160.02,0.10,-10.02,0.00,-9.18,-18.54,3.31,-0.00,-0.01,0.00,0.96,12.49,-2.40,4,2333
1391623,25.26,881.45,1160.09,0.10,-10.01,0.02,-9.19,-18.55,3.31,-0.01,-0.00,-0.01,0.96,12.97,-2.88,0,2334
1392223,25.26,881.46,1160.06,0.08,-10.01,0.06,-9.20,-18.56,3.31,-0.01,-0.02,0.00,1.44,12.97,-2.88,0,2335
1392822,25.26,881.43,1160.25,-0.04,-10.05,-0.08,-9.20,-18.57,3.31,-0.00,-0.01,-0.00,0.96,12.97,-2.88,1,2336
1393427,25.26,881.44,1160.21,0.13,-10.08,-0.02,-9.20,-18.59,3.32,-0.00,-0.02,0.01,1.44,12.97,-3.84,0,2337
1394027,25.26,881.44,1160.23,0.12,-10.04,-0.02,-9.21,-18.59,3.32,-0.01,-0.00,0.00,1.44,12.97,-3.36,1,2338
1394627,25.26,881.44,1160.16,0.05,-10.10,0.10,-9.21,-18.59,3.32,-0.00,0.00,0.00,0.96,12.97,-3.84,2,2339
1395226,25.26,881.45,1160.12,0.29,-10.08,-0.15,-9.22,-18.60,3.31,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,2340
1395831,25.26,881.43,1160.27,0.02,-10.09,-0.04,-9.22,-18.60,3.32,-0.00,-0.00,0.00,1.44,12.97,-1.92,0,2341
1396442,25.26,881.45,1160.11,0.01,-10.03,0.05,-9.22,-18.62,3.32,0.00,-0.02,0.00,0.96,12.97,-3.36,1,2342
1397042,25.27,881.44,1160.17,-0.03,-10.08,-0.20,-9.23,-18.63,3.32,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,2343
1397647,25.26,881.45,1160.15,0.10,-10.01,0.05,-9.23,-18.64,3.32,0.00,-0.01,-0.00,0.96,12.97,-2.88,1,2344
1398247,25.27,881.46,1160.06,0.25,-10.01,-0.08,-9.24,-18.64,3.32,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2345
1398847,25.27,881.44,1160.23,0.12,-10.05,-0.05,-9.24,-18.66,3.32,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,2346
1399452,25.26,881.44,1160.25,0.05,-10.04,-0.10,-9.25,-18.68,3.31,-0.01,-0.02,-0.00,1.44,12.49,-3.36,0,2347
1400057,25.27,881.44,1160.24,0.24,-10.04,0.01,-9.25,-18.68,3.31,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,2348
1400657,25.27,881.45,1160.12,0.10,-10.02,-0.14,-9.25,-18.69,3.31,-0.01,-0.01,-0.00,0.96,13.45,-2.40,0,2349
1401262,25.27,881.46,1160.01,-0.01,-10.10,-0.12,-9.26,-18.70,3.31,-0.00,-0.01,0.00,0.96,12.01,-2.88,1,2350
1401867,25.27,881.45,1160.08,-0.07,-10.04,-0.04,-9.26,-18.71,3.31,-0.00,-0.01,0.00,0.96,12.97,-3.36,0,2351
1402473,25.27,881.45,1160.06,-0.02,-10.03,-0.10,-9.26,-18.72,3.31,-0.00,-0.01,0.00,1.92,12.49,-3.36,0,2352
1403078,25.27,881.46,1160.04,0.06,-10.00,0.01,-9.27,-18.73,3.31,-0.00,-0.01,-0.00,0.96,12.97,-2.88,0,2353
1403678,25.27,881.44,1160.18,0.17,-10.06,-0.10,-9.27,-18.75,3.31,-0.00,-0.01,0.00,1.44,12.97,-2.88,1,2354
1404278,25.27,881.45,1160.11,-0.34,-10.03,0.44,-9.27,-18.76,3.31,-0.00,-0.02,0.00,0.96,12.97,-1.92,0,2355
1404878,25.27,881.44,1160.18,0.27,-10.07,-0.46,-9.27,-18.84,3.30,0.00,-0.08,-0.02,1.44,12.97,-3.36,1,2356
1405478,25.27,881.45,1160.08,0.58,-10.04,-0.04,-9.29,-18.77,3.32,-0.02,0.08,0.02,1.92,13.45,-2.40,0,2357
1406078,25.27,881.45,1160.13,0.14,-10.01,0.54,-9.29,-18.80,3.32,-0.00,-0.03,0.00,0.96,12.97,-3.36,0,2358
1406678,25.27,881.47,1159.91,0.23,-10.01,0.17,-9.29,-18.84,3.32,0.00,-0.04,-0.00,1.44,12.97,-2.40,0,2359
1407278,25.27,881.50,1159.68,0.41,-10.03,-0.01,-9.30,-18.81,3.32,-0.01,0.03,0.00,1.44,12.49,-2.40,0,2360
1407877,25.27,881.50,1159.63,0.13,-10.06,-0.04,-9.30,-18.81,3.32,-0.00,0.00,0.00,1.44,12.49,-2.88,0,2361
1408477,25.27,881.50,1159.65,-0.03,-10.12,-0.01,-9.31,-18.84,3.32,-0.01,-0.03,0.00,1.44,12.97,-2.88,0,2362
1409083,25.27,881.51,1159.58,0.17,-10.06,-0.08,-9.31,-18.83,3.32,-0.00,0.01,0.00,0.96,12.97,-2.40,0,2363
1409682,25.27,881.52,1159.44,0.35,-9.97,0.05,-9.31,-18.85,3.32,-0.00,-0.02,0.00,1.44,12.49,-2.40,0,2364
1410282,25.27,881.53,1159.36,0.15,-10.03,0.11,-9.32,-18.84,3.33,-0.00,0.01,0.00,1.44,12.97,-2.88,0,2365
1410882,25.27,881.50,1159.61,0.40,-10.04,0.06,-9.32,-18.86,3.33,-0.01,-0.02,0.00,1.92,12.97,-2.40,0,2366
1411482,25.27,881.51,1159.59,0.18,-10.04,0.08,-9.33,-18.86,3.33,-0.01,-0.00,0.00,0.96,12.97,-2.88,0,2367
